0	0.9147616252	14.9959349593
1	0.9279524595	15.1274782485
2	0.9153274236	15.1274782485
3	0.9220063101	15.3905648267
4	0.9107024416	14.7328483811
5	0.9253007135	15.3905648267
6	0.9349307149	15.7851946941
7	0.9437948157	15.3905648267
8	0.9237845977	15.3905648267
9	0.9385213502	15.2590215376
10	0.9307881740	15.3905648267
11	0.9466067779	15.7851946941
12	0.9086976104	13.6805020682
13	0.9419145723	15.6536514049
14	0.9466361322	16.0482812723
15	0.9449683153	15.6536514049
16	0.9402333106	16.0482812723
17	0.9006310053	14.2066752246
18	0.9419690234	16.3113678505
19	0.9190549710	14.2066752246
20	0.9401306826	16.3113678505
21	0.9473605783	16.4429111396
22	0.8834894414	13.9435886464
23	0.9539280977	16.7059977179
24	0.9381531891	15.6536514049
25	0.9588665657	16.3113678505
26	0.9466903592	16.0482812723
27	0.9331564606	15.5221081158
28	0.9138505217	14.9959349593
29	0.9188105012	14.4697618029
30	0.9382470780	15.6536514049
31	0.9343615553	14.9959349593
32	0.9265526405	15.2590215376
33	0.9201489226	14.4697618029
34	0.9508665119	16.1798245614
35	0.9373153592	15.3905648267
36	0.9529961548	15.9167379832
37	0.9295763570	15.9167379832
38	0.9045788219	13.9435886464
39	0.9182303618	14.7328483811
40	0.9168493654	15.1274782485
41	0.9341388212	16.0482812723
42	0.9124459971	15.1274782485
43	0.9269167682	15.2590215376
44	0.9416766008	15.5221081158
45	0.9338560340	14.4697618029
46	0.9255956009	15.3905648267
47	0.9256070289	15.3905648267
48	0.9358306145	15.9167379832
49	0.9421516474	16.4429111396
