0	0.9018567152	13.8120453573
1	0.9245097160	14.8643916702
2	0.8996699322	14.2066752246
3	0.9139558386	14.8643916702
4	0.9210752635	14.3382185138
5	0.9187197494	14.8643916702
6	0.9384812401	15.6536514049
7	0.9397990463	14.9959349593
8	0.9253249140	14.8643916702
9	0.9186303420	14.3382185138
10	0.9221477036	15.1274782485
11	0.9421213968	16.0482812723
12	0.8954574788	12.7596990444
13	0.9310951617	15.1274782485
14	0.9344684408	14.8643916702
15	0.9358938047	14.7328483811
16	0.9328819644	15.2590215376
17	0.8943724903	13.5489587791
18	0.9224161498	14.8643916702
19	0.9148698552	14.8643916702
20	0.9284575326	14.3382185138
21	0.9331024577	14.7328483811
22	0.8862648788	12.6281557552
23	0.9466439750	15.5221081158
24	0.9215738384	15.5221081158
25	0.9348567690	15.7851946941
26	0.9376994299	15.3905648267
27	0.9208684390	14.3382185138
28	0.9287526441	13.8120453573
29	0.9196613276	14.2066752246
30	0.9321969561	15.3905648267
31	0.9295427452	15.2590215376
32	0.9021632547	13.5489587791
33	0.9040448426	13.8120453573
34	0.9373471784	15.5221081158
35	0.9220181862	14.8643916702
36	0.9296568012	14.3382185138
37	0.9270451653	14.9959349593
38	0.8992354439	13.8120453573
39	0.9258481375	14.7328483811
40	0.9214326689	14.0751319355
41	0.9429784974	16.3113678505
42	0.9148998817	13.9435886464
43	0.9117020561	14.0751319355
44	0.9446254750	14.2066752246
45	0.9233767747	14.2066752246
46	0.9134749659	14.4697618029
47	0.8991758390	15.1274782485
48	0.9345728614	14.8643916702
49	0.9217533253	15.1274782485
