0	0.9193070594	15.1274782485
1	0.9306111519	15.6536514049
2	0.9146428635	15.1274782485
3	0.9208791948	15.1274782485
4	0.9220089990	15.2590215376
5	0.9422399344	16.0482812723
6	0.9368456905	15.9167379832
7	0.9482208160	16.9690842961
8	0.9301894360	16.3113678505
9	0.9340323838	15.9167379832
10	0.9249379302	15.5221081158
11	0.9455061039	16.7059977179
12	0.8969034580	13.6805020682
13	0.9410173616	15.9167379832
14	0.9527738689	16.3113678505
15	0.9443234171	16.4429111396
16	0.9394048921	15.7851946941
17	0.9141675929	14.7328483811
18	0.9433074448	16.3113678505
19	0.9298230675	15.1274782485
20	0.9415331905	16.1798245614
21	0.9444287340	16.3113678505
22	0.8894326778	14.0751319355
23	0.9642153216	16.7059977179
24	0.9313884806	15.7851946941
25	0.9588132350	16.8375410070
26	0.9443341729	16.4429111396
27	0.9315399577	15.5221081158
28	0.9334603112	16.0482812723
29	0.9110526764	14.8643916702
30	0.9463123387	16.5744544288
31	0.9369626595	16.4429111396
32	0.9310245769	14.6013050920
33	0.9207758945	14.4697618029
34	0.9523308655	16.4429111396
35	0.9359838843	15.3905648267
36	0.9517292145	16.0482812723
37	0.9401311308	15.9167379832
38	0.9178427058	14.8643916702
39	0.9265548813	15.2590215376
40	0.9250925445	15.2590215376
41	0.9426506704	16.8375410070
42	0.9156306020	15.3905648267
43	0.9221376201	15.5221081158
44	0.9423519737	15.7851946941
45	0.9377534329	15.7851946941
46	0.9281106590	15.5221081158
47	0.9228302470	15.9167379832
48	0.9371360964	16.4429111396
49	0.9379842338	16.4429111396
