0	0.8712262925	12.4966124661
1	0.8710645077	13.5489587791
2	0.8792785566	12.7596990444
3	0.8626436344	12.6281557552
4	0.8832001560	13.4174154899
5	0.8881601355	12.8912423335
6	0.8941670103	14.0751319355
7	0.9029475298	13.8120453573
8	0.8878157267	12.7596990444
9	0.8838448301	13.0227856226
10	0.8920048760	13.5489587791
11	0.8989185967	14.3382185138
12	0.8444504697	12.3650691770
13	0.8687562742	13.2858722008
14	0.8941817994	13.4174154899
15	0.9052969938	14.4697618029
16	0.8914706726	14.0751319355
17	0.8721486000	11.7073527314
18	0.8856181880	13.4174154899
19	0.8801201958	12.6281557552
20	0.8782594472	13.2858722008
21	0.8932812276	14.0751319355
22	0.8392733580	11.3127228641
23	0.9232447924	14.6013050920
24	0.8887196598	13.8120453573
25	0.9179406281	13.6805020682
26	0.8973545282	14.6013050920
27	0.8666958716	13.0227856226
28	0.8898160763	13.2858722008
29	0.8629412107	12.3650691770
30	0.8888706887	13.8120453573
31	0.8712343593	13.0227856226
32	0.8940993385	13.4174154899
33	0.8670080131	12.8912423335
34	0.9078781550	14.7328483811
35	0.8658522157	12.8912423335
36	0.9020624193	13.5489587791
37	0.8823652391	13.4174154899
38	0.8623498673	11.9704393097
39	0.8672744425	12.2335258879
40	0.8887317600	13.4174154899
41	0.8895859476	14.6013050920
42	0.8655432113	12.8912423335
43	0.8728071669	13.1543289117
44	0.8922916965	13.2858722008
45	0.8872013032	14.0751319355
46	0.8886338377	13.0227856226
47	0.8835270866	13.0227856226
48	0.8839095888	13.0227856226
49	0.8862814606	13.8120453573
