0	0.8995139735	14.0751319355
1	0.9287784132	15.5221081158
2	0.9016346533	14.6013050920
3	0.9092793184	14.0751319355
4	0.8989497437	14.7328483811
5	0.9204417933	15.1274782485
6	0.8981811541	15.1274782485
7	0.9281798993	16.4429111396
8	0.9083592518	15.3905648267
9	0.9074165531	14.9959349593
10	0.9044804514	15.1274782485
11	0.9095121361	15.3905648267
12	0.8700138032	13.1543289117
13	0.9191029238	14.6013050920
14	0.9388350602	15.3905648267
15	0.9059400993	15.2590215376
16	0.9122976570	15.1274782485
17	0.8888693443	13.4174154899
18	0.9387864352	15.9167379832
19	0.9049046322	14.7328483811
20	0.9159642550	15.5221081158
21	0.9317216854	15.6536514049
22	0.8742291697	13.1543289117
23	0.9407529489	16.7059977179
24	0.9169233113	14.8643916702
25	0.9392980066	16.9690842961
26	0.9190655027	14.9959349593
27	0.8972225459	14.4697618029
28	0.9017536390	15.7851946941
29	0.8772150169	14.2066752246
30	0.9147802237	15.6536514049
31	0.9222086530	15.2590215376
32	0.9069710849	13.8120453573
33	0.8833821078	13.4174154899
34	0.9140943192	15.7851946941
35	0.9130232235	14.6013050920
36	0.9087937401	15.2590215376
37	0.9124309838	14.9959349593
38	0.8674263678	14.2066752246
39	0.9094043543	14.9959349593
40	0.8784828535	14.8643916702
41	0.9247082497	15.9167379832
42	0.8985692582	14.6013050920
43	0.9027454109	14.7328483811
44	0.9131789581	15.5221081158
45	0.9054166517	14.6013050920
46	0.9015071526	14.7328483811
47	0.9094955543	15.1274782485
48	0.9282648250	15.2590215376
49	0.9204433619	15.6536514049
