0	0.8903933027	14.4697618029
1	0.8891088843	14.9959349593
2	0.9003410476	14.6013050920
3	0.8983644504	14.3382185138
4	0.8743297809	14.4697618029
5	0.8674299530	14.4697618029
6	0.8813842231	15.3905648267
7	0.9053140237	15.2590215376
8	0.8865848630	14.2066752246
9	0.9005651262	14.9959349593
10	0.8823497777	14.2066752246
11	0.8733294941	14.3382185138
12	0.8413073193	12.7596990444
13	0.8725956367	13.9435886464
14	0.9010715438	15.1274782485
15	0.8795118224	14.6013050920
16	0.9034207837	15.1274782485
17	0.8720018285	13.2858722008
18	0.9018394611	15.1274782485
19	0.8784846461	14.4697618029
20	0.8878414958	14.9959349593
21	0.9035581439	15.2590215376
22	0.8686675391	13.8120453573
23	0.9196283881	16.3113678505
24	0.9033880683	15.3905648267
25	0.9165914510	15.1274782485
26	0.9014045246	15.6536514049
27	0.8821765650	14.9959349593
28	0.8510061129	14.6013050920
29	0.8673521978	14.3382185138
30	0.8900166266	14.6013050920
31	0.8862747383	13.5489587791
32	0.8898790424	14.4697618029
33	0.8496477485	13.1543289117
34	0.8957422827	15.3905648267
35	0.8837690915	15.2590215376
36	0.9114773053	15.1274782485
37	0.9037970117	14.9959349593
38	0.8721226068	14.6013050920
39	0.8859921752	13.4174154899
40	0.8798203786	14.3382185138
41	0.8932843647	15.2590215376
42	0.8838217500	13.9435886464
43	0.8744528001	15.6536514049
44	0.8868131991	14.3382185138
45	0.8829751811	14.8643916702
46	0.8938535243	14.2066752246
47	0.8931443156	14.7328483811
48	0.9115006095	15.2590215376
49	0.8823103399	14.8643916702
