0	0.9408687975	15.6536514049
1	0.9432834684	16.1798245614
2	0.9241921967	14.3382185138
3	0.9390775133	15.1274782485
4	0.9202876273	14.9959349593
5	0.9429486950	16.3113678505
6	0.9254282142	14.8643916702
7	0.9130427183	14.8643916702
8	0.9461059623	15.7851946941
9	0.9389919152	15.6536514049
10	0.9347857361	14.9959349593
11	0.9311101750	14.6013050920
12	0.9451592302	15.2590215376
13	0.9017637226	14.4697618029
14	0.9582743260	16.5744544288
15	0.9413176269	15.3905648267
16	0.9338437097	15.3905648267
17	0.9028892693	14.6013050920
18	0.9427436631	15.6536514049
19	0.9596344830	16.7059977179
20	0.9337957568	15.3905648267
21	0.9291848917	15.6536514049
22	0.9263453678	15.5221081158
23	0.9123097573	15.7851946941
24	0.9540927954	15.9167379832
25	0.9494427165	15.6536514049
26	0.9348309999	14.3382185138
27	0.9368573426	15.3905648267
28	0.9214830865	14.8643916702
29	0.9355733723	14.7328483811
30	0.9128338771	14.0751319355
31	0.9185178546	14.4697618029
32	0.9065522820	14.4697618029
33	0.9566602879	16.3113678505
34	0.9155669636	14.7328483811
35	0.9352063316	15.9167379832
36	0.9076776047	13.8120453573
37	0.9361409634	16.9690842961
38	0.9549476552	16.0482812723
39	0.9235645526	14.7328483811
40	0.9316744048	15.5221081158
41	0.9255781228	15.3905648267
42	0.9313295479	14.9959349593
43	0.9252874928	14.9959349593
44	0.9481199806	16.1798245614
45	0.9400466532	15.2590215376
46	0.9276642944	15.2590215376
47	0.9203635899	14.8643916702
48	0.9211958178	14.2066752246
49	0.9355702352	14.9959349593
