0	0.8758696490	13.5489587791
1	0.8854017281	14.2066752246
2	0.8826316686	13.8120453573
3	0.8672787000	12.8912423335
4	0.8670505880	13.4174154899
5	0.8720878747	13.4174154899
6	0.9038299512	14.8643916702
7	0.8826466818	14.7328483811
8	0.8673672110	13.4174154899
9	0.8844054747	14.0751319355
10	0.8598164348	14.3382185138
11	0.8571494515	13.9435886464
12	0.8405134089	12.4966124661
13	0.8811045730	13.5489587791
14	0.8988966370	14.3382185138
15	0.8960786247	13.5489587791
16	0.8965722698	14.4697618029
17	0.8443323803	11.9704393097
18	0.8772246522	14.0751319355
19	0.8580018464	13.6805020682
20	0.8982035620	14.3382185138
21	0.8892563280	14.6013050920
22	0.8372308816	13.1543289117
23	0.9162461458	15.5221081158
24	0.8828136204	14.8643916702
25	0.8844399828	14.2066752246
26	0.8954433619	14.2066752246
27	0.8775878836	14.2066752246
28	0.8476225262	13.5489587791
29	0.8798586960	14.0751319355
30	0.8613520454	13.9435886464
31	0.8643771063	13.5489587791
32	0.8624545120	14.2066752246
33	0.8474396780	12.8912423335
34	0.8776441273	14.7328483811
35	0.8752482791	14.9959349593
36	0.8965693568	14.6013050920
37	0.8822608185	14.3382185138
38	0.8655445558	13.9435886464
39	0.8627083931	12.8912423335
40	0.8479454234	13.4174154899
41	0.8874128334	14.7328483811
42	0.8524417844	13.5489587791
43	0.8819399380	14.3382185138
44	0.9003737631	13.8120453573
45	0.8885874534	14.3382185138
46	0.8753107970	12.6281557552
47	0.8742708483	13.6805020682
48	0.9021233687	14.4697618029
49	0.8797211118	14.3382185138
